LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1446,Cave Spring Elementary,510333001446,No,-8,1,0,0,0,-8,1,-8,2,0,0,0,-8,7,2,9,0,0,-8,-8,0,1,-8,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1447,Cave Spring High,510333001447,No,-8,2,3,2,0,-8,20,-8,0,0,3,2,0,41,27,46,7,5,-8,-8,1,0,0,1
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1448,Cave Spring Middle,510333001448,No,-8,1,3,1,4,-8,20,-8,0,2,1,1,-8,26,29,30,9,7,1,-8,0,0,1,2
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1449,Clearbrook Elementary,510333001449,No,0,0,0,0,2,-8,6,-8,0,0,0,1,-8,2,8,3,3,0,-8,-8,0,0,-8,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1452,Herman L. Horn Elementary,510333001452,No,-8,1,3,1,1,-8,10,0,-8,0,1,1,-8,5,16,7,4,1,1,-8,2,1,-8,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1455,Glen Cove Elementary,510333001455,No,0,2,3,2,0,0,5,-8,1,0,0,2,-8,4,12,7,4,1,-8,1,2,1,-8,1
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1456,Glenvar Elementary,510333001456,No,0,0,1,0,0,-8,7,-8,2,0,1,0,0,4,8,7,4,1,-8,1,0,2,0,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1457,Glenvar High,510333001457,No,-8,0,0,0,0,-8,23,2,0,1,0,2,0,27,23,32,11,3,-8,1,0,-8,-8,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1458,Green Valley Elementary,510333001458,No,-8,3,1,2,0,-8,4,-8,0,4,1,1,-8,11,10,17,2,1,-8,2,4,1,2,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1459,W.E. Cundiff Elementary,510333001459,No,-8,0,0,0,3,0,16,-8,0,2,2,2,-8,21,19,27,6,2,-8,-8,0,0,-8,2
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1460,Hidden Valley Middle,510333001460,No,-8,0,0,2,2,-8,10,-8,0,0,1,2,-8,7,14,10,7,1,-8,-8,0,0,-8,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1461,Mason's Cove Elementary,510333001461,No,-8,-8,-8,0,1,-8,5,-8,-8,0,-8,0,-8,6,6,6,4,3,-8,-8,-8,-8,0,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1463,Mountain View Elementary,510333001463,No,-8,0,1,1,0,0,1,-8,0,0,0,1,-8,3,3,4,2,1,-8,1,1,0,0,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1464,Mount Pleasant Elementary,510333001464,No,-8,0,0,0,0,-8,11,-8,-8,0,0,2,-8,4,11,6,1,2,-8,-8,0,0,0,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1465,Northside High,510333001465,No,-8,2,11,5,4,-8,37,0,0,7,7,1,0,32,59,47,10,9,1,-8,4,3,1,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1466,Northside Middle,510333001466,No,-8,0,7,3,2,-8,24,1,0,1,3,2,-8,35,36,42,16,9,-8,1,2,1,1,2
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1467,Oak Grove Elementary,510333001467,No,-8,0,3,1,0,-8,4,-8,0,0,0,0,-8,1,8,1,3,0,-8,-8,1,0,1,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1468,Penn Forest Elementary,510333001468,No,0,2,0,0,0,-8,7,-8,0,0,0,0,-8,1,9,1,3,0,-8,-8,0,0,0,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1476,William Byrd High,510333001476,No,-8,0,3,1,4,-8,63,-8,0,2,1,5,0,42,71,50,19,10,2,2,0,0,1,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1477,William Byrd Middle,510333001477,No,1,0,3,4,4,-8,43,-8,0,0,2,1,-8,33,55,36,17,5,4,1,1,1,2,2
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1919,Bonsack Elementary,510333001919,No,-8,0,0,1,0,-8,5,-8,0,1,0,1,-8,3,6,5,1,0,-8,-8,0,0,-8,-8
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,1998,Fort Lewis Elementary,510333001998,No,-8,0,0,0,1,-8,1,-8,0,0,0,0,-8,4,2,4,3,0,-8,-8,0,0,-8,1
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,2308,Hidden Valley High,510333002308,No,-8,2,1,0,1,-8,21,-8,0,0,2,2,-8,15,25,19,4,4,-8,1,0,1,-8,-8
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,204,Rockbridge County High,510337000204,No,0,1,8,7,3,0,135,-8,1,6,8,6,0,119,154,140,17,19,6,3,1,3,1,-8
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,1479,Central Elementary,510337001479,No,0,0,2,1,1,-8,22,0,0,1,2,2,1,18,26,24,4,6,-8,2,1,0,1,0
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,1481,Fairfield Elementary,510337001481,No,-8,-8,0,1,0,-8,14,1,-8,0,0,2,-8,13,15,16,3,2,1,-8,1,1,-8,-8
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,1485,Mountain View Elementary,510337001485,No,-8,0,-8,-8,-8,-8,6,0,0,0,0,0,-8,3,6,3,0,0,-8,-8,-8,-8,0,-8
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,1486,Natural Bridge Elementary,510337001486,No,-8,-8,1,2,0,-8,12,-8,-8,1,0,0,-8,8,15,9,5,2,-8,2,0,-8,0,0
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,1871,Maury River Middle School,510337001871,No,0,0,2,3,5,-8,67,0,0,1,6,4,-8,52,77,63,17,10,3,2,0,1,1,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,954,South River Elementary,510339000954,No,-8,-8,0,1,0,-8,9,0,0,0,0,0,0,5,10,5,3,0,-8,-8,0,0,0,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1492,Broadway High,510339001492,No,0,0,1,6,2,-8,65,-8,0,0,3,1,-8,46,74,50,13,1,1,-8,6,2,2,2
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1494,Elkton Elementary,510339001494,No,-8,-8,0,1,0,-8,8,-8,-8,0,0,0,-8,4,9,4,6,0,-8,-8,0,0,-8,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1495,Elkton Middle,510339001495,No,-8,0,0,1,0,-8,14,-8,0,0,1,0,-8,15,15,16,2,4,-8,-8,3,1,0,1
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1496,Fulks Run Elementary,510339001496,No,-8,-8,-8,0,0,-8,1,0,-8,-8,0,0,0,0,1,0,0,0,-8,-8,0,-8,-8,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1498,J. Frank Hillyard Middle,510339001498,No,0,0,1,4,1,-8,30,0,0,1,2,2,-8,33,36,38,9,4,3,2,3,3,-8,2
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1499,John W. Wayland Elementary,510339001499,No,0,0,0,0,0,-8,4,-8,-8,0,0,1,-8,7,4,8,0,0,-8,-8,0,1,0,2
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1501,Linville-Edom Elementary,510339001501,No,0,-8,0,1,0,-8,4,0,-8,0,0,0,-8,4,5,4,1,0,-8,-8,1,0,-8,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1503,McGaheysville Elementary,510339001503,No,-8,0,0,2,1,0,3,-8,0,0,0,0,-8,2,6,2,1,0,-8,-8,2,0,1,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1507,Ottobine Elementary,510339001507,No,-8,-8,0,0,1,-8,2,-8,0,0,0,0,0,1,3,1,3,0,-8,-8,1,0,0,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1508,Plains Elementary,510339001508,No,0,0,0,0,1,-8,10,-8,0,0,0,0,-8,6,11,6,2,2,2,-8,0,0,-8,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1509,Pleasant Valley Elementary,510339001509,No,-8,0,0,0,0,-8,2,-8,0,0,0,0,-8,4,2,4,1,0,-8,-8,0,0,1,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1511,Wilbur S. Pence Middle,510339001511,No,-8,0,0,8,1,0,20,0,0,0,6,0,0,24,29,30,8,0,1,-8,9,4,-8,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1869,John C. Myers Elementary,510339001869,No,0,0,0,1,0,-8,6,-8,0,0,1,0,-8,2,7,3,1,0,-8,-8,1,0,0,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1872,Spotswood High,510339001872,No,0,0,0,17,4,-8,23,-8,0,1,12,4,-8,24,44,41,5,4,3,2,14,11,0,5
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,1975,Montevideo Middle,510339001975,No,1,0,1,3,1,-8,15,0,0,0,8,2,-8,19,21,29,3,6,4,-8,2,5,-8,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2163,Lacey Spring Elementary,510339002163,No,-8,-8,0,0,0,-8,3,0,0,0,0,0,-8,2,3,2,1,0,-8,-8,0,0,1,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2164,Turner Ashby High,510339002164,No,-8,1,0,13,1,-8,60,0,0,1,11,3,-8,44,75,59,8,5,2,1,16,10,1,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2310,Peak View Elementary,510339002310,No,0,1,0,0,0,0,6,0,0,0,0,0,-8,4,7,4,4,2,-8,-8,1,0,-8,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2545,Mountain View Elementary,510339002545,No,0,0,0,2,0,-8,5,0,0,0,1,0,-8,5,7,6,0,0,-8,-8,2,2,0,-8
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2782,Cub Run Elementary,510339002782,No,-8,2,0,5,0,-8,8,0,1,0,2,2,-8,4,15,9,6,2,-8,1,7,3,0,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2803,East Rockingham High,510339002803,No,-8,0,0,2,2,-8,36,0,0,2,0,0,-8,38,40,40,5,4,-8,3,0,0,2,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2804,River Bend Elementary,510339002804,No,-8,0,1,0,1,-8,13,-8,0,0,1,0,0,12,15,13,8,2,-8,1,0,1,1,2
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1512,Belfast Elk Garden Elementary,510342001512,No,-8,-8,-8,1,-8,-8,4,-8,-8,-8,-8,-8,-8,7,5,7,0,1,-8,-8,-8,-8,-8,1
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1513,Castlewood Elementary,510342001513,No,-8,-8,-8,2,0,-8,42,-8,-8,1,0,2,-8,40,44,43,12,8,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1514,Castlewood High,510342001514,No,-8,-8,-8,-8,-8,-8,38,-8,0,-8,0,-8,-8,37,38,37,12,13,-8,-8,-8,0,1,1
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1518,Copper Creek Elementary,510342001518,No,-8,-8,0,-8,-8,-8,10,-8,-8,-8,0,-8,-8,18,10,18,3,4,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1521,Honaker Elementary,510342001521,No,0,-8,-8,0,0,-8,42,-8,-8,0,0,0,-8,41,42,41,11,11,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1522,Honaker High,510342001522,No,-8,-8,-8,-8,0,-8,24,-8,0,-8,0,-8,-8,19,24,19,9,5,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1523,Lebanon Primary,510342001523,No,-8,-8,0,0,0,-8,12,-8,-8,0,0,-8,-8,19,12,19,2,2,-8,-8,-8,0,0,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1524,Lebanon Elementary,510342001524,No,-8,-8,0,0,0,0,32,-8,-8,0,0,0,-8,31,32,31,7,5,-8,-8,0,0,-8,0
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1527,Swords Creek Elementary,510342001527,No,-8,-8,0,-8,-8,-8,5,-8,-8,0,-8,-8,-8,6,5,6,0,0,1,-8,-8,-8,-8,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,2042,Lebanon High,510342002042,No,-8,0,1,0,0,-8,63,-8,0,2,0,1,-8,59,64,62,22,7,-8,-8,-8,0,-8,-8
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,2461,Lebanon Middle,510342002461,No,-8,-8,0,0,-8,-8,39,-8,0,-8,0,0,-8,30,39,30,13,7,-8,-8,0,-8,-8,-8
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2043,Salem High,510346002043,No,0,0,16,5,6,0,61,0,1,10,4,5,0,59,88,79,20,16,2,4,4,3,-8,3
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2044,G.W. Carver Elementary,510346002044,No,-8,0,4,0,2,-8,9,-8,0,7,0,0,-8,6,15,13,6,3,-8,-8,0,0,0,0
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2045,Andrew Lewis Middle,510346002045,No,-8,0,9,5,1,-8,44,-8,0,10,1,3,-8,40,59,54,15,9,-8,-8,2,0,0,3
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2046,West Salem Elementary,510346002046,No,-8,1,0,1,1,-8,12,-8,0,0,0,0,-8,10,15,10,6,2,-8,-8,1,0,2,0
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2047,East Salem Elementary,510346002047,No,-8,1,0,0,2,-8,3,0,0,2,3,0,-8,4,6,9,3,3,-8,-8,1,3,-8,-8
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2048,South Salem Elementary,510346002048,No,0,1,4,1,1,-8,11,-8,1,1,1,2,-8,12,18,17,6,2,-8,1,1,0,2,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1528,Duffield-Pattonsville Primary,510348001528,No,-8,-8,-8,0,0,-8,17,-8,-8,-8,0,0,-8,16,17,16,4,0,1,-8,0,0,0,1
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1529,Dungannon Intermediate,510348001529,No,-8,-8,-8,0,-8,-8,7,-8,-8,-8,0,-8,-8,1,7,1,1,0,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1531,Fort Blackmore Primary,510348001531,No,-8,-8,-8,0,-8,-8,5,-8,-8,-8,0,-8,-8,2,5,2,1,1,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1532,Gate City High,510348001532,No,0,0,0,2,1,-8,42,-8,0,-8,1,1,-8,30,45,32,5,5,-8,-8,0,-8,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1533,Hilton Elementary,510348001533,No,-8,-8,0,0,-8,-8,5,-8,-8,-8,0,-8,-8,9,5,9,1,1,-8,1,-8,-8,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1534,Nickelsville Elementary,510348001534,No,-8,-8,0,1,0,-8,9,-8,-8,0,1,3,-8,9,10,13,3,1,-8,-8,0,0,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1535,Rye Cove Intermediate,510348001535,No,-8,-8,-8,0,-8,-8,19,-8,-8,0,0,0,-8,10,19,10,4,3,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1536,Rye Cove High,510348001536,No,-8,-8,-8,2,0,-8,27,-8,0,-8,1,0,-8,15,29,16,7,1,1,-8,-8,0,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1538,Shoemaker Elementary,510348001538,No,-8,-8,0,0,0,-8,38,-8,-8,1,0,0,-8,29,38,30,23,11,1,1,-8,0,-8,1
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1539,Twin Springs High,510348001539,No,-8,-8,-8,1,0,-8,12,0,0,-8,0,0,-8,12,13,12,3,4,-8,-8,0,0,-8,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1540,Weber City Elementary,510348001540,No,-8,-8,0,0,0,-8,11,-8,0,-8,0,0,-8,13,11,13,1,0,-8,-8,-8,-8,1,-8
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1541,Yuma Elementary,510348001541,No,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,-8,0,-8,10,4,10,1,2,-8,-8,-8,-8,-8,1
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,2132,Gate City Middle,510348002132,No,-8,0,0,2,1,-8,33,-8,-8,0,0,1,-8,25,36,26,11,8,-8,-8,-8,-8,-8,1
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,221,Signal Knob Middle,510351000221,No,-8,0,0,1,0,-8,20,-8,-8,1,7,0,-8,18,21,26,4,4,1,1,1,3,-8,1
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,581,North Fork Middle,510351000581,No,0,-8,0,6,1,-8,23,-8,0,0,3,0,-8,25,30,28,10,3,2,7,2,0,0,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,958,Peter Muhlenberg Middle,510351000958,No,0,0,3,9,2,-8,21,0,0,2,7,4,-8,29,35,42,10,5,7,1,7,2,3,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1542,Ashby Lee Elementary,510351001542,No,0,0,0,2,0,-8,34,-8,0,0,4,1,-8,37,36,42,9,5,4,4,2,2,0,1
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1543,Central High,510351001543,No,0,0,1,13,2,-8,68,-8,0,0,10,1,0,47,84,58,18,9,8,10,5,6,2,2
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1547,Sandy Hook Elementary,510351001547,No,-8,0,2,7,9,-8,33,-8,0,0,2,2,-8,37,51,41,18,8,-8,-8,1,1,3,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1548,Stonewall Jackson High,510351001548,No,1,0,3,4,1,-8,30,0,0,1,10,2,-8,31,39,44,7,7,7,7,3,7,2,1
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1549,Strasburg High,510351001549,No,1,0,2,4,2,-8,49,1,0,0,2,0,-8,54,58,57,14,9,6,3,0,2,0,2
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1554,W.W. Robinson Elementary,510351001554,No,1,0,3,9,3,-8,25,0,1,0,10,0,-8,40,41,51,8,3,5,6,7,6,4,1
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1411,Northwood Middle,510352001411,No,-8,0,0,0,0,-8,13,-8,0,0,0,0,-8,11,13,11,3,3,1,-8,-8,0,-8,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1441,Chilhowie Middle,510352001441,No,-8,0,1,1,-8,-8,34,-8,0,0,1,0,-8,18,36,19,6,1,7,2,0,1,0,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1556,Atkins Elementary,510352001556,No,-8,-8,0,0,0,-8,13,0,-8,-8,1,0,-8,11,13,12,3,1,-8,-8,0,1,0,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1557,Chilhowie Elementary,510352001557,No,-8,0,0,1,0,-8,25,-8,0,0,0,0,-8,29,26,29,6,4,2,1,1,0,0,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1558,Chilhowie High,510352001558,No,0,-8,0,1,-8,-8,33,-8,0,-8,5,-8,-8,23,34,28,9,6,3,3,0,-8,-8,0
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1559,Oak Point Elementary,510352001559,No,-8,-8,0,0,1,0,26,-8,-8,0,2,1,-8,16,27,19,14,4,1,1,0,0,-8,1
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1560,Marion Middle,510352001560,No,-8,0,4,0,3,-8,45,-8,0,2,1,0,-8,48,52,51,19,13,9,3,0,0,0,0
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1561,Marion Elementary,510352001561,No,-8,1,1,0,-8,-8,15,-8,0,1,0,-8,-8,17,17,18,7,1,1,3,0,-8,0,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1562,Marion Senior High,510352001562,No,-8,0,3,1,0,-8,59,-8,0,1,1,1,-8,56,63,59,10,6,3,9,0,1,-8,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1563,Northwood High,510352001563,No,-8,0,0,0,-8,-8,25,-8,-8,0,2,-8,-8,23,25,25,4,3,2,1,0,-8,-8,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1564,Rich Valley Elementary,510352001564,No,-8,-8,-8,0,-8,-8,8,-8,-8,-8,0,-8,-8,9,8,9,1,1,3,1,0,-8,-8,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1566,Saltville Elementary,510352001566,No,-8,-8,-8,0,0,-8,11,-8,-8,-8,1,-8,-8,11,11,12,3,1,5,3,-8,-8,-8,-8
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,3011,Sugar Grove Elementary,510352003011,No,-8,-8,1,-8,-8,-8,7,-8,-8,-8,0,-8,-8,5,8,5,3,2,1,1,-8,0,-8,-8
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1573,Capron Elementary,510360001573,No,0,-8,5,1,0,1,2,0,-8,3,1,1,-8,4,9,9,2,1,-8,-8,-8,-8,-8,-8
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1577,Riverdale Elementary,510360001577,No,-8,0,22,0,1,0,18,0,0,22,1,0,-8,9,41,32,9,5,1,-8,0,-8,0,0
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1582,Southampton High,510360001582,No,0,0,20,1,0,0,20,0,0,19,1,0,0,27,41,47,11,9,3,2,0,0,1,1
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1583,Southampton Middle,510360001583,No,-8,0,28,1,0,0,25,1,0,19,0,0,-8,22,54,42,17,11,3,-8,0,-8,0,0
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2312,Meherrin Elementary,510360002312,No,-8,-8,7,-8,2,-8,13,-8,-8,8,0,0,-8,10,22,18,3,1,-8,1,-8,-8,0,-8
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2313,Nottoway Elementary,510360002313,No,0,-8,2,0,0,0,14,-8,-8,3,0,0,0,7,16,10,4,0,-8,-8,-8,0,-8,-8
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,227,Smith Station Elementary,510364000227,No,0,0,7,9,2,0,8,0,0,3,4,4,0,16,26,27,7,6,2,-8,3,1,1,1
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,263,Brock Road Elementary,510364000263,No,0,0,3,1,1,1,25,-8,2,6,5,4,0,24,31,41,8,7,2,-8,1,1,4,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,969,Courthouse Road Elementary,510364000969,No,0,0,8,5,6,0,19,0,0,2,6,4,0,13,38,25,14,2,-8,1,1,1,3,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,981,Thornburg Middle,510364000981,No,-8,0,15,3,3,-8,21,-8,2,6,6,3,0,18,42,35,6,4,5,3,3,0,2,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,987,Riverview Elementary,510364000987,No,-8,0,7,8,2,0,16,-8,0,5,1,2,0,12,33,20,6,2,3,1,4,0,1,3
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1584,Battlefield Elementary,510364001584,No,0,0,8,7,1,0,22,-8,1,3,8,4,0,13,38,29,11,5,-8,1,1,4,1,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1585,Battlefield Middle,510364001585,No,0,1,12,6,7,-8,23,0,2,16,10,4,-8,32,49,64,12,9,5,3,2,4,6,9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1586,Berkeley Elementary,510364001586,No,-8,0,1,0,2,-8,14,-8,0,1,0,1,-8,3,17,5,4,0,-8,-8,0,0,3,1
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1587,Chancellor Elementary,510364001587,No,-8,0,0,4,2,-8,8,-8,0,2,2,0,-8,14,14,18,5,1,-8,2,2,1,0,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1588,Post Oak Middle,510364001588,No,0,0,2,4,11,-8,70,0,0,2,2,0,-8,38,87,42,16,7,10,1,1,0,8,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1589,Lee Hill Elementary,510364001589,No,-8,0,7,3,1,-8,20,-8,0,3,2,1,-8,7,31,13,3,0,1,-8,2,1,1,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1590,Livingston Elementary,510364001590,No,0,-8,2,0,1,-8,24,-8,-8,1,0,1,-8,21,27,23,4,3,-8,2,1,1,1,1
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1591,Robert E. Lee Elementary,510364001591,No,-8,-8,4,1,4,-8,9,-8,0,1,2,1,-8,8,18,12,1,1,-8,2,0,0,5,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1592,Spotswood Elementary,510364001592,No,0,0,5,2,3,-8,11,-8,1,2,7,2,-8,11,21,23,9,4,-8,-8,1,3,7,5
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1593,Spotsylvania High,510364001593,No,0,0,17,3,10,0,92,1,2,9,5,10,-8,97,122,124,22,14,14,7,0,0,1,4
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1870,Wilderness Elementary,510364001870,No,-8,1,8,0,2,0,18,0,0,4,6,2,0,14,29,26,6,2,5,3,1,0,3,2
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1873,Courtland High,510364001873,No,1,3,16,24,4,0,44,0,4,16,15,10,-8,48,92,93,10,5,9,13,11,4,0,3
