LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_ENR,LEA_ENR_NONLEAFAC,LEA_SCHOOLS,LEA_CRCOORD_SEX_IND,LEA_CRCOORD_RAC_IND,LEA_CRCOORD_DIS_IND,LEA_CRCOORD_SEX_FN,LEA_CRCOORD_SEX_LN,LEA_CRCOORD_SEX_PH,LEA_CRCOORD_SEX_EM,LEA_CRCOORD_RAC_FN,LEA_CRCOORD_RAC_LN,LEA_CRCOORD_RAC_PH,LEA_CRCOORD_RAC_EM,LEA_CRCOORD_DIS_FN,LEA_CRCOORD_DIS_LN,LEA_CRCOORD_DIS_PH,LEA_CRCOORD_DIS_EM,LEA_DESEGPLAN,LEA_HBPOLICY_IND,LEA_HBPOLICYURL_IND,LEA_HBPOLICY_URL,LEA_ECE_IND,LEA_ECE_NONIDEA,LEA_PS_IND,LEA_PS_FULLDAYFREE,LEA_PS_FULLDAYCOST,LEA_PS_PARTDAYFREE,LEA_PS_PARTDAYCOST,LEA_PSENR_NONIDEA_A3,LEA_PSENR_NONIDEA_A4,LEA_PSENR_NONIDEA_A5,LEA_PSENR_A2,LEA_PSENR_A3,LEA_PSENR_A4,LEA_PSENR_A5,LEA_PSELIG_ALL,LEA_PSELIG_IDEA,LEA_PSELIG_TITLEI,LEA_PSELIG_LOWINC,LEA_KG_IND,LEA_KG_FULLDAYFREE,LEA_KG_FULLDAYCOST,LEA_KG_PARTDAYFREE,LEA_KG_PARTDAYCOST,LEA_GED_IND,LEA_GEDPART_HI_M,LEA_GEDPART_HI_F,LEA_GEDPART_AM_M,LEA_GEDPART_AM_F,LEA_GEDPART_AS_M,LEA_GEDPART_AS_F,LEA_GEDPART_HP_M,LEA_GEDPART_HP_F,LEA_GEDPART_BL_M,LEA_GEDPART_BL_F,LEA_GEDPART_WH_M,LEA_GEDPART_WH_F,LEA_GEDPART_TR_M,LEA_GEDPART_TR_F,TOT_GEDPART_M,TOT_GEDPART_F,LEA_GEDPART_LEP_M,LEA_GEDPART_LEP_F,LEA_GEDPART_IDEA_M,LEA_GEDPART_IDEA_F,LEA_GEDCRED_HI_M,LEA_GEDCRED_HI_F,LEA_GEDCRED_AM_M,LEA_GEDCRED_AM_F,LEA_GEDCRED_AS_M,LEA_GEDCRED_AS_F,LEA_GEDCRED_HP_M,LEA_GEDCRED_HP_F,LEA_GEDCRED_BL_M,LEA_GEDCRED_BL_F,LEA_GEDCRED_WH_M,LEA_GEDCRED_WH_F,LEA_GEDCRED_TR_M,LEA_GEDCRED_TR_F,TOT_GEDCRED_M,TOT_GEDCRED_F,LEA_GEDCRED_LEP_M,LEA_GEDCRED_LEP_F,LEA_GEDCRED_IDEA_M,LEA_GEDCRED_IDEA_F,LEA_DISTED_IND,LEA_DISTEDENR_HI_M,LEA_DISTEDENR_HI_F,LEA_DISTEDENR_AM_M,LEA_DISTEDENR_AM_F,LEA_DISTEDENR_AS_M,LEA_DISTEDENR_AS_F,LEA_DISTEDENR_HP_M,LEA_DISTEDENR_HP_F,LEA_DISTEDENR_BL_M,LEA_DISTEDENR_BL_F,LEA_DISTEDENR_WH_M,LEA_DISTEDENR_WH_F,LEA_DISTEDENR_TR_M,LEA_DISTEDENR_TR_F,TOT_DISTEDENR_M,TOT_DISTEDENR_F,LEA_DISTEDENR_LEP_M,LEA_DISTEDENR_LEP_F,LEA_DISTEDENR_IDEA_M,LEA_DISTEDENR_IDEA_F
TX,TEXAS,4825110,KARNACK ISD,P O BOX 259,KARNACK,75661,No,127,0,1,Yes,Yes,Yes,Amy,Dickson,903-679-3117,adickson@karnackisd.org,Amy,Dickson,903-679-3117,adickson@karnackisd.org,Amy,Dickson,903-679-3117,adickson@karnackisd.org,No,Yes,Yes,www.karnackisd.org,No,-9,Yes,Yes,No,No,No,Yes,Yes,Yes,0,14,14,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825140,KARNES CITY ISD,314 N HWY 123,KARNES CITY,78118,No,1047,0,5,Yes,Yes,Yes,Jeanette,Winn,830-780-2321 x201,jwinn@kcisd.net,Jeanette,Winn,830-780-2321 x201,jwinn@kcisd.net,Jeanette,Winn,830-780-2321 x201,jwinn@kcisd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Download/751?filename=FFI(LOCAL).pdf,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,38,11,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,35,41,0,0,0,0,0,0,2,2,14,14,0,0,51,57,0,2,5,5
TX,TEXAS,4825170,KATY ISD,P O BOX 159,KATY,77492,No,72835,0,64,Yes,Yes,Yes,Bonnie,Holland,(281) 396-2318,BonnieBHolland@KATYISD.ORG,Bonnie,Holland,(281) 396-2318,BonnieBHolland@KATYISD.ORG,Bonnie,Holland,(281) 396-2318,BonnieBHolland@KATYISD.ORG,No,Yes,Yes,https://katynet.katyisd.org/legal/,Yes,No,Yes,No,No,Yes,No,No,Yes,No,0,0,1487,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,440,377,8,5,89,59,2,0,155,86,320,239,32,29,1046,795,0,0,0,0
TX,TEXAS,4825200,KAUFMAN ISD,1000 S HOUSTON ST,KAUFMAN,75142,No,3862,0,7,Yes,Yes,Yes,AARON,CLOPTON,(972)932-2622,kclopton@kaufman-isd.net,AARON,CLOPTON,(972)932-2622,kclopton@kaufman-isd.net,SUSAN,STAHLMAN,(972)932-2622,sstahlman@kaufman-isd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Code/757?filter=DAA,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,134,20,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825230,KEENE ISD,P O BOX 656,KEENE,76059,No,1029,0,4,Yes,Yes,Yes,Ted,O'Neil,(817)774-5227,toneil@keeneisd.org,Ted,O'Neil,(817)774-5227,toneil@keeneisd.org,Ted,O'Neil,(817)774-5227,toneil@keeneisd.org,No,Yes,Yes,www.kisd.org,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,2,35,11,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825260,KELLER ISD,350 KELLER PKWY,KELLER,76248,No,34172,0,39,Yes,Yes,Yes,Leanne,Shivers,817-744-1027,Leanne.Shivers@kellerisd.net,Amanda,Bigbee,817-744-1253,Amanda.Bigbee@kellerisd.net,Sara,Koprowski,817-744-1180,Sara.Koprowski@kellerisd.net,No,Yes,Yes,http://www.kellerisd.net/studentsandfamilies/know/AntiBullying/Pages/default.aspx,Yes,No,Yes,No,No,Yes,No,No,Yes,No,0,0,380,0,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,65,50,0,2,44,32,0,0,17,23,164,176,14,17,304,300,14,8,11,8
TX,TEXAS,4825290,KELTON ISD,16703 FM 2697,WHEELER,79096,No,111,0,1,Yes,Yes,Yes,Douglas,Rice,(806)826-5795,doug.rice@region16.net,Douglas,Rice,8068265795,doug.rice@region16.net,Melanie,Alls,8068265795,melanie.alls@region16.net,No,Yes,Yes,www.keltonisd.net,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,5,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,5,0,0,0,0,0,0,0,0,5,5,0,0,7,10,2,2,2,0
TX,TEXAS,4825320,KEMP ISD,905 S MAIN ST,KEMP,75143,No,1498,0,4,Yes,Yes,Yes,Phil,Edwards,903-498-1312,phil.edwards@kempisd.org,Tara,Bachtel,903-498-1394,tara.bachtel@kempisd.org,Angela,Fitzgerald,903-498-1397,angela.fitzgerald@kempisd.org,No,Yes,Yes,http://pol.tasb.org/Policy/Search/758?filter=Harassment%20or%20Bullying,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,5,0,0,0,0,0,0,0,0,17,11,0,0,17,16,0,2,8,2
TX,TEXAS,4825410,KENEDY COUNTY WIDE CSD,BOX 100,SARITA,78385,No,76,0,1,Yes,Yes,Yes,Kristen,Tinsley,(361)294-5381,ktinsley@saritaschool.net,Kristen,Tinsley,(361)294-5381,ktinsley@saritaschool.net,Kristen,Tinsley,(361)294-5381,ktinsley@saritaschool.net,No,Yes,Yes,http://www.saritaschool.net/,No,-9,Yes,Yes,No,No,No,Yes,Yes,Yes,0,5,5,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825440,KENEDY ISD,401 F M 719,KENEDY,78119,No,810,0,4,Yes,Yes,Yes,Lily,McGrath,830-583-4100 x 1565,lmcgrath@kenedyisd.com,Lily,McGrath,830-583-4100 x1565,lmcgrath@kenedyisd.com,Lily,McGrath,830-583-4100 x1565,lmcgrath@kenedyisd.com,No,Yes,Yes,http://pol.tasb.org/Policy/Search/752?filter=bullying,No,-9,Yes,Yes,No,No,No,Yes,Yes,Yes,2,23,32,17,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825470,KENNARD ISD,304 HWY SEVEN E,KENNARD,75847,No,256,0,2,Yes,Yes,Yes,Richard,Cooper,(936)655-2161x3222,rcooper@kennardisd.net,Richard,Cooper,(936)655-2161x3222,rcooper@kennardisd.net,Amy,Gladden,(936)655-2161x3237,agladden@kennardisd.net,No,Yes,Yes,www.kennardisd.net,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,5,14,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,2,2,2,5,0,2,4,9,0,0,0,0
TX,TEXAS,4825500,KENNEDALE ISD,P O BOX 467,KENNEDALE,76060,No,3149,0,5,Yes,Yes,Yes,Gary,Dugger,(817)563-8000,duggerg@kisdtx.net,Gary,Dugger,(817)563-8000,duggerg@kisdtx.net,Gary,Dugger,(817)563-8000,duggerg@kisdtx.net,No,Yes,Yes,http://pol.tasb.org/Policy/Code/1108?filter=FFH,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,2,50,11,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825530,KERENS ISD,200 BOBCAT LN,KERENS,75144,No,595,0,1,Yes,Yes,Yes,Jason,Adams,(903)396-2924,adamsj@kerensisd.org,Jason,Adams,(903)396-2924,adamsj@kerensisd.org,Crystal,Adams,(903)396-2570,adamsc@kerensisd.org,No,Yes,Yes,http://www.livebinders.com/play/play?present=true&id=1435102,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,20,20,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,8,2,0,0,0,0,0,0,2,0,8,8,0,0,18,10,0,0,0,0
TX,TEXAS,4825560,KERMIT ISD,601 S POPLAR,KERMIT,79745,No,1456,0,3,Yes,Yes,Yes,Gabe,Espino,432-586-1003,agespino@kisd.esc18.net,Roxane,Greer,432-586-1060,rgreer@kisd.esc18.net,Roxane,Greer,432-586-1060,rgreer@kisd.esc18.net,No,Yes,Yes,http://pol.tasb.org/Policy/Search/1254?filter=prohibiting%20discrimination,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,5,77,0,Yes,-9,-9,-9,No,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,26,26,0,0,2,0,0,0,0,2,8,11,2,0,38,39,2,2,0,2
TX,TEXAS,4825590,KERRVILLE ISD,1009 BARNETT ST,KERRVILLE,78028,Yes,5022,5021,11,Yes,Yes,Yes,Mark,Foust,830-257-2200,mark.foust@kerrvilleisd.net,Mark,Foust,830-257-2200,mark.foust@kerrvilleisd.net,Michele,Gist-Barrow,830-257-2203,michele.gist-barrow@kerrvilleisd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Code/768?filter=FFH,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,2,59,146,29,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,Yes,2,2,0,0,2,0,0,0,0,2,17,23,0,0,21,27,0,0,0,0
TX,TEXAS,4825620,KILGORE ISD,301 N KILGORE ST,KILGORE,75662,No,4024,0,5,Yes,Yes,Yes,Cara,Cooke,9039883900,ccooke@kisd.org,cara,cooke,9039883900,ccooke@kisd.org,cara,cooke,90398838900,ccooke@kisd.org,No,Yes,Yes,http://www.kisd.org/apps/pages/index.jsp?uREC_ID=593182&type=d&pREC_ID=1078780,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825660,KILLEEN ISD,P O BOX 967,KILLEEN,76540,Yes,43243,0,55,Yes,Yes,Yes,Courtney,Dickey,254-336-0041,courtney.dickey@killeenisd.org,Courtney,Dickey,254-336-0041,courtney.dickey@killeenisd.org,Courtney,Dickey,254-336-0041,courtney.dickey@killeenisd.org,No,Yes,Yes,https://www.killeenisd.org/departmentDocs/c952/documents/PolicyFFIBullying.pdf,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,17,143,893,4319,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825680,KINGSVILLE ISD,P O BOX 871,KINGSVILLE,78364,No,3446,0,8,Yes,Yes,Yes,Sharon,Michalk,(361)592-3387,smichalk01@kingsvilleisd.com,Sharon,Michalk,(361)592-3387,smichalk01@kingsvilleisd.com,John Roger,Hill,(361)592-3387,jhill@kingsvilleisd.com,No,Yes,No,-9,No,-9,Yes,Yes,No,No,No,No,Yes,No,0,0,212,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825710,KIRBYVILLE CISD,206 E MAIN ST,KIRBYVILLE,75956,No,1530,0,3,Yes,Yes,Yes,GEORGIA,SAYERS,(409) 622-5785,gsayers@kirbyvillecisd.org,GEORGIA,SAYERS,(409) 622-5785,gsayers@kirbyvillecisd.org,GEORGIA,SAYERS,(409) 622-5785,gsayers@kirbyvillecisd.org,No,Yes,Yes,http://kirbyvillecisd.org,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,5,62,5,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,8,11,0,0,0,2,0,0,14,11,74,101,2,5,98,130,2,0,0,2
TX,TEXAS,4825740,KLEIN ISD,7200 SPRING CYPRESS RD,KLEIN,77379,No,50504,0,46,Yes,Yes,Yes,Thomas,Young,832-249-4500,tyoung2@kleinisd.net,Jenny,McGown,832-249-4290,jmcgown@kleinisd.net,Mary,Rosenberg,832-249-4400,mrosenberg@kleinisd.net,No,Yes,Yes,www.kleinisd.net,No,-9,Yes,No,No,Yes,Yes,No,Yes,No,0,0,1148,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,8,14,11,5,5,5,0,0,11,17,56,29,5,11,96,81,2,5,2,2
TX,TEXAS,4825790,KLONDIKE ISD,2911 COUNTY RD H,LAMESA,79331,No,268,0,1,Yes,Yes,Yes,Steve,McLaren,(806)462-7334,steve.mclaren@klondikeisd.net,Steve,McLaren,806-462-7334,steve.mclaren@klondikeisd.net,Steve,McLaren,806-462-7334,steve.mclaren@klondikeisd.net,No,Yes,Yes,http://klondike.esc17.net/,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,11,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,2,0,0,0,0,0,0,0,0,8,8,0,0,13,10,0,0,0,0
TX,TEXAS,4825800,KNIPPA ISD,P O BOX 99,KNIPPA,78870,No,404,0,1,Yes,Yes,Yes,Patty,Suarez,(830)934-2176,patty.suarez@knippaisd.net,Melissa,Garza,8309342176,melissa.garza@knippaisd.net,Megan,glidden,8309342176,megan.kunkel@knippaisd.net,No,Yes,Yes,Knippaisd.net,No,-9,Yes,Yes,No,No,No,No,Yes,No,0,0,8,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825870,KNOX CITY-O'BRIEN CISD,606 E MAIN ST,KNOX CITY,79529,No,304,0,3,Yes,Yes,Yes,Louis,Baty,940-657-3521,louis.baty@esc9.net,Louis,Baty,940-657-3521,louis.baty@esc9.net,Louis,Baty,940-657-3521,louis.baty@esc9.net,No,Yes,Yes,www.knoxcityschools.net,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,8,20,2,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825890,KOPPERL ISD,P O BOX 67,KOPPERL,76652,No,224,0,1,Yes,Yes,Yes,Kenneth,Bateman,254-889-3502 x 224,kenneth.bateman@kopperlisd.org,Kenneth,Bateman,254-889-3502 x224,kenneth.bateman@kopperlisd.org,Kenneth,Bateman,254-889-3502 x224,kenneth.bateman@kopperlisd.org,No,Yes,Yes,http://www.kopperlisd.org/100377_2,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,2,8,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825920,KOUNTZE ISD,P O BOX 460,KOUNTZE,77625,No,1179,0,5,Yes,Yes,Yes,JOHN,FERGUSON,(409)246-3352,jferguson@kountzeisd.org,JOHN,FERGUSON,(409)246-3352,jferguson@kountzeisd.org,AMY,SMART,(409)246-3877,asmart@kountzeisd.org,No,Yes,Yes,http://www.kountzeisd.org/,No,-9,Yes,No,No,Yes,No,No,Yes,No,0,0,17,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825950,KRESS ISD,200 E 5TH,KRESS,79052,No,241,0,2,Yes,Yes,Yes,Angie,Gauntt,806 684 2652,angie.gauntt@region16.net,Angie,Gauntt,806 684 2652,angie.gauntt@region16.net,Angie,Gauntt,806 684 2652,angie.gauntt@region16.net,No,Yes,Yes,www.kressonline.net,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,0,11,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4825980,KRUM ISD,1200 BOBCAT BLVD,KRUM,76249,No,2056,0,5,Yes,Yes,Yes,Nancy,Shipley,(940)482-2502,nancy.shipley@krumisd.net,Cody,Carroll,(940)482-2501,cody.carroll@krumisd.net,Patricia,Jameson,(940)482-2505,patricia.jameson@krumisd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Code/386?filter=FFH,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,17,26,11,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,8,0,0,0,0,0,0,2,2,11,35,0,2,13,47,0,2,0,0
TX,TEXAS,4826040,LA FERIA ISD,P O BOX 1159,LA FERIA,78559,No,3546,0,8,Yes,Yes,Yes,Cynthia,Torres,(956)797-8300,cindy.torres@laferiaisd.org,Cynthia,Torres,(956)797-8300,cindy.torres@laferiaisd.org,Dr. Miriam,Guerra,(956)797-8343,miriam.guerra@laferiaisd.org,No,Yes,Yes,http://www.laferiaisd.org/Departments/GuidanceandCounseling/Anti-BullyingProcessandProcedures/tabid/67623/Default.aspx,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,2,254,221,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,11,2,0,0,0,0,0,0,0,0,11,0,2,7,24,0,0,0,0
