SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,51,VIRGINIA,VA,TUCKAHOE MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430520,510189000832,5100832,9000 Three Chopt Rd,,,Richmond,VA,23229,,9000 Three Chopt Rd,,,Richmond,VA,23229,,(804)673-3720,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,VARINA ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430290,510189000834,5100834,2551 New Market Rd,,,Richmond,VA,23231,,2551 New Market Rd,,,Richmond,VA,23231,,(804)795-7010,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,VARINA HIGH,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430580,510189000835,5100835,7053 Messer Rd,,,Richmond,VA,23231,,7053 Messer Rd,,,Richmond,VA,23231,,(804)226-8700,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,ARTHUR ASHE JR. ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430320,510189000869,5100869,1001 Cedar Fork Road,,,Richmond,VA,23223,,1001 Cedar Fork Road,,,Richmond,VA,23223,,(804)343-6550,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,WARD ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430330,510189001128,5101128,3400 Darbytown Road,,,Richmond,VA,23231,,3400 Darbytown Road,,,Richmond,VA,23231,,(804)795-7030,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,SPRINGFIELD PARK ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430230,510189001384,5101384,4301 Fort McHenry Pkwy,,,Glen Allen,VA,23060,,4301 Fort McHenry Pkwy,,,Glen Allen,VA,23060,,(804)527-4630,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,L. DOUGLAS WILDER MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430250,510189001622,5101622,6900 Wilkinson Rd,,,Richmond,VA,23227,,6900 Wilkinson Rd,,,Richmond,VA,23227,,(804)515-1100,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,NUCKOLS FARM ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430270,510189001624,5101624,12351 Graham Meadows Dr,,,Richmond,VA,23233,,12351 Graham Meadows Dr,,,Richmond,VA,23233,,(804)364-0840,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,ROLFE MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430130,510189001850,5101850,6901 Messer Rd,,,Richmond,VA,23231,,6901 Messer Rd,,,Richmond,VA,23231,,(804)226-8730,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,GODWIN HIGH,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430140,510189001851,5101851,2101 Pump Rd,,,Richmond,VA,23238,,2101 Pump Rd,,,Richmond,VA,23238,,(804)750-2600,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,NEW START - BASIC ALT. CTR.,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430045,510189001908,5101908,2206 Mountain Rd,,,Glen Allen,VA,23060,,2206 Mountain Rd,,,Glen Allen,VA,23060,,(804)553-8236,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,POCAHONTAS MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430280,510189001911,5101911,12000 Three Chopt Rd,,,Richmond,VA,23233,,12000 Three Chopt Rd,,,Richmond,VA,23233,,(804)364-0830,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,ECHO LAKE ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430300,510189001912,5101912,5200 Francistown Rd,,,Glen Allen,VA,23060,,5200 Francistown Rd,,,Glen Allen,VA,23060,,(804)527-4672,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,GAYTON ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430150,510189002123,5102123,12481 Church Rd,,,Richmond,VA,23233,,12481 Church Rd,,,Richmond,VA,23233,,(804)360-0820,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,MEHFOUD ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430450,510189002124,5102124,8320 Buffin Rd,,,Richmond,VA,23231,,8320 Buffin Rd,,,Richmond,VA,23231,,(804)795-7020,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,02,Elementary,As reported
2018-2019,51,VIRGINIA,VA,DEEP RUN HIGH,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430160,510189002278,5102278,4801 Twin Hickory Rd.,,,Glen Allen,VA,23059,,4801 Twin Hickory Rd.,,,Glen Allen,VA,23059,,(804)364-8000,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,RIVERS EDGE ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430240,510189002410,5102410,11600 Holman Ridge Rd.,,,Glen Allen,VA,23059,,11600 Holman Ridge Rd.,,,Glen Allen,VA,23059,,(804)935-6760,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,HUNGARY CREEK MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430100,510189002440,5102440,4909 Francistown Rd.,,,Glen Allen,VA,23060,,4909 Francistown Rd.,,,Glen Allen,VA,23060,,(804)527-2640,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,GREENWOOD ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430260,510189002441,5102441,10960 Greenwood Rd.,,,Glen Allen,VA,23059,,10960 Greenwood Rd.,,,Glen Allen,VA,23059,,(804)261-2970,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,VA. RANDOLPH ED. CTR,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430810,510189002442,5102442,2206 Mountain Rd.,,,Glen Allen,VA,23060,,2206 Mountain Rd.,,,Glen Allen,VA,23060,,(804)261-5090,,1,Open,1,Open,01/09/2019,Special Education School,2,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,TWIN HICKORY ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430310,510189002536,5102536,4900 Twin Hickory Lake Dr,,,Glen Allen,VA,23059,,4900 Twin Hickory Lake Dr,,,Glen Allen,VA,23059,,(804)360-4700,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,COLONIAL TRAIL ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430093,510189002756,5102756,12101 Bacova Drive,,,Glen Allen,VA,23059,,12101 Bacova Drive,,,Glen Allen,VA,23059,,(804)364-0055,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,ELKO MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430092,510189002757,5102757,5901 Elko Road,,,Sandston,VA,23150,,5901 Elko Road,,,Sandston,VA,23150,,(804)328-4110,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,HARVIE ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430094,510189002788,5102788,3401 Harvie Road,,,Richmond,VA,23223,,3401 Harvie Road,,,Richmond,VA,23223,,(804)343-7010,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,HOLMAN MIDDLE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430095,510189002833,5102833,600 Concourse Blvd.,,,Glen Allen,VA,23059,,600 Concourse Blvd.,,,Glen Allen,VA,23059,,(804)346-1300,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,GLEN ALLEN HIGH,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430096,510189002837,5102837,10700 Staples Mill Road,,,Glen Allen,VA,23060,,10700 Staples Mill Road,,,Glen Allen,VA,23060,,(804)501-3300,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,EVENING SCHOOL OF EXCELLENCE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430780,510189002840,5102840,2204 Mountain Rd.,,,Glen Allen,VA,23060,,2204 Mountain Rd.,,,Glen Allen,VA,23060,,(804)652-3717,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,CENTER FOR DIVERSIFIED STUDIES,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430560,510189002841,5102841,2204 Mountain Road,,,Glen Allen,VA,23060,,2204 Mountain Road,,,Glen Allen,VA,23060,,(804)261-5058,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,PACE,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430180,510189002842,5102842,2204 Mountain Road,,,Glen Allen,VA,23060,,2204 Mountain Road,,,Glen Allen,VA,23060,,(804)652-3717,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,ISEAP PRGM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430770,510189002844,5102844,201 E. Nine Mile Road,,,Highland Springs,VA,23075,,201 E. Nine Mile Road,,,Highland Springs,VA,23075,,(804)652-3717,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,GENERAL ACADEMIC DEVELOPMENT,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430340,510189002845,5102845,201 E. Nine Mile Road,,,Highland Springs,VA,23075,,201 E. Nine Mile Road,,,Highland Springs,VA,23075,,(804)652-3717,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,NEW BRIDGE LEARNING CTR,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430075,510189002856,5102856,5915 Nine Mile Road,,,Henrico,VA,23223,,5915 Nine Mile Road,,,Henrico,VA,23223,,(804)328-4285,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,GENERATING RECOVERY OF ACADEMIC DIRECTION,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430097,510189002940,5102940,2915 Williamsburg Road,,,Henrico,VA,23231,,2915 Williamsburg Road,,,Henrico,VA,23231,,(804)236-5730,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,EMPOWERMENT ACADEMY,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430077,510189002952,5102952,5915 Nine Mile Road,,,Henrico Virginia,VA,23223,,5915 Nine Mile Road,,,Henrico Virginia,VA,23223,,(804)328-4280,,1,Open,1,Open,01/09/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,UG,UG,Ungraded,As reported
2018-2019,51,VIRGINIA,VA,KAECHELE ELEM,HENRICO CO PBLC SCHS,1,,VA-043,5101890,VA-043-0430082,510189002953,5102953,5680 Pouncey Tract Road,,,Glen Allen,VA,23059,,5680 Pouncey Tract Road,,,Glen Allen,VA,23059,,(804)364-8080,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,BASSETT HIGH,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440010,510192000837,5100837,85 Riverside Dr,,,Bassett,VA,24055,9307.0,85 Riverside Dr,,,Bassett,VA,24055,9307.0,(276)629-1731,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,CAMPBELL COURT ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440590,510192000838,5100838,220 Campbell Ct,,,Bassett,VA,24055,,220 Campbell Ct,,,Bassett,VA,24055,,(276)629-5344,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,COLLINSVILLE PRIMARY,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440662,510192000839,5100839,15 Primary School Rd,,,Collinsville,VA,24078,,15 Primary School Rd,,,Collinsville,VA,24078,,(276)647-8932,http://www.henry.k12.va.us,2,Closed,2,Closed,01/09/2019,Regular School,1,No,No,No,,,,,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,M,M,Not Reported,As reported
2018-2019,51,VIRGINIA,VA,LAUREL PARK MIDDLE,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440670,510192000840,5100840,280 Laurel Park Avenue,,,Martinsville,VA,24112,,280 Laurel Park Avenue,,,Martinsville,VA,24112,,(276)632-7216,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,FIELDALE-COLLINSVILLE MIDDLE,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440620,510192000847,5100847,645 Miles Road,,,Collinsville,VA,24078,,645 Miles Road,,,Collinsville,VA,24078,,(276)647-3841,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,MEADOW VIEW ELEMENTARY,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440661,510192000848,5100848,740 Figboro Road,,,Martinsville,VA,24112,,740 Figboro Road,,,Martinsville,VA,24112,,(276)647-7676,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,RICH ACRES ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440740,510192000853,5100853,400 Rich Acres School Rd,,,Martinsville,VA,24112,8837.0,400 Rich Acres School Rd,,,Martinsville,VA,24112,8837.0,(276)638-3366,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,DREWRY MASON ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440530,510192000855,5100855,45 Drewry Mason Drive,,,Ridgeway,VA,24148,,45 Drewry Mason Drive,,,Ridgeway,VA,24148,,(276)956-3154,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,SANVILLE ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440220,510192000857,5100857,19 Sanville School Rd,,,Bassett,VA,24055,,19 Sanville School Rd,,,Bassett,VA,24055,,(276)629-5301,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,G.W. CARVER ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440480,510192000859,5100859,220 Trott Circle,,,Martinsville,VA,24112,,220 Trott Circle,,,Martinsville,VA,24112,,(276)957-2226,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,STANLEYTOWN ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440760,510192000860,5100860,74 Edgewood Dr,,,Stanleytown,VA,24168,,74 Edgewood Dr,,,Stanleytown,VA,24168,,(276)629-5084,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,MAGNA VISTA HIGH,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440020,510192002125,5102125,701 Magna Vista School Rd,,,Ridgeway,VA,24148,,701 Magna Vista School Rd,,,Ridgeway,VA,24148,,(276)956-3147,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,MOUNT OLIVET ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440872,510192002443,5102443,255 Lancer Lane,,,Martinsville,VA,24112,,255 Lancer Lane,,,Martinsville,VA,24112,,(276)638-1022,http://www.henry.k12.va.us,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,AXTON ELEM,HENRY CO PBLC SCHS,1,,VA-044,5101920,VA-044-0440361,510192002839,5102839,1500 Axton School Road,,,Axton,VA,24054,,1500 Axton School Road,,,Axton,VA,24054,,(276)650-1193,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,HIGHLAND ELEM,HIGHLAND CO PBLC SCHS,1,,VA-045,5101950,VA-045-0450110,510195000861,5100861,P.O. Box 310,,,Monterey,VA,24465,,252 Myers/Moon Rd,,,Monterey,VA,24465,,(540)468-6360,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,HIGHLAND HIGH,HIGHLAND CO PBLC SCHS,1,,VA-045,5101950,VA-045-0450220,510195000862,5100862,PO Box 430,,,Monterey,VA,24465,,244 Myers/Moon Rd,,,Monterey,VA,24465,,(540)468-6320,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,51,VIRGINIA,VA,HARRY E. JAMES ELEM,HOPEWELL CITY PBLC SCHS,1,,VA-114,5101980,VA-114-1140140,510198000357,5100357,1807 Arlington Rd,,,Hopewell,VA,23860,,1807 Arlington Rd,,,Hopewell,VA,23860,,(804)541-6408,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,CARTER G. WOODSON MIDDLE,HOPEWELL CITY PBLC SCHS,1,,VA-114,5101980,VA-114-1140110,510198000865,5100865,1000 Winston Churchill Drive,,,Hopewell,VA,23860,3758.0,1000 Winston Churchill Drive,,,Hopewell,VA,23860,3758.0,(804)541-6404,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,51,VIRGINIA,VA,DUPONT ELEM,HOPEWELL CITY PBLC SCHS,1,,VA-114,5101980,VA-114-1140040,510198000866,5100866,300 S. 18th Avenue,,,Hopewell,VA,23860,,300 S. 18th Avenue,,,Hopewell,VA,23860,,(804)541-6406,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,51,VIRGINIA,VA,HOPEWELL HIGH,HOPEWELL CITY PBLC SCHS,1,,VA-114,5101980,VA-114-1140120,510198000867,5100867,400 S Mesa Dr,,,Hopewell,VA,23860,,400 S Mesa Dr,,,Hopewell,VA,23860,,(804)541-6402,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,51,VIRGINIA,VA,PATRICK COPELAND ELEM,HOPEWELL CITY PBLC SCHS,1,,VA-114,5101980,VA-114-1140070,510198000870,5100870,400 Westhill Drive,,,Hopewell,VA,23860,3758.0,400 Westhill Drive,,,Hopewell,VA,23860,3758.0,(804)541-6410,,1,Open,1,Open,01/09/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
