SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,15,HAWAII,HI,Nanakuli Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-262,150003000118,1500118,89-778 Haleakala Ave,,,Waianae,HI,96792,,89-778 Haleakala Ave,,,Waianae,HI,96792,,(808)668-5813,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Nanaikapono Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-261,150003000119,1500119,89-153 Mano Ave,,,Waianae,HI,96792,,89-153 Mano Ave,,,Waianae,HI,96792,,(808)668-5800,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Momilani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-285,150003000120,1500120,2130 Hookiekie St,,,Pearl City,HI,96782,,2130 Hookiekie St,,,Pearl City,HI,96782,,(808)453-6444,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Mauka Lani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-286,150003000121,1500121,92-1300 Panana St,,,Kapolei,HI,96707,,92-1300 Panana St,,,Kapolei,HI,96707,,(808)672-1100,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Manana Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-260,150003000122,1500122,1147 Kumano St,,,Pearl City,HI,96782,,1147 Kumano St,,,Pearl City,HI,96782,,(808)453-6430,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Makakilo Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-259,150003000123,1500123,92-675 Anipeahi St,,,Kapolei,HI,96707,,92-675 Anipeahi St,,,Kapolei,HI,96707,,(808)672-1122,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Makaha Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-258,150003000124,1500124,84-200 Ala Naauao Pl,,,Waianae,HI,96792,,84-200 Ala Naauao Pl,,,Waianae,HI,96792,,(808)695-7900,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Maili Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-257,150003000125,1500125,87-360 Kulaaupuni St,,,Waianae,HI,96792,,87-360 Kulaaupuni St,,,Waianae,HI,96792,,(808)697-7150,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Lehua Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-268,150003000126,1500126,791 Lehua Ave,,,Pearl City,HI,96782,,791 Lehua Ave,,,Pearl City,HI,96782,,(808)453-6490,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kaimiloa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-281,150003000127,1500127,91-1028 Kaunolu St,,,Ewa Beach,HI,96706,,91-1028 Kaunolu St,,,Ewa Beach,HI,96706,,(808)689-1280,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Iroquois Point Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-256,150003000128,1500128,5553 Cormorant Ave,,,Ewa Beach,HI,96706,,5553 Cormorant Ave,,,Ewa Beach,HI,96706,,(808)499-6500,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Ilima Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-279,150003000129,1500129,91-884 Fort Weaver Rd,,,Ewa Beach,HI,96706,,91-884 Fort Weaver Rd,,,Ewa Beach,HI,96706,,(808)689-1250,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Honowai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-276,150003000130,1500130,94-600 Honowai St,,,Waipahu,HI,96797,,94-600 Honowai St,,,Waipahu,HI,96797,,(808)675-0165,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Highlands Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-255,150003000131,1500131,1460 Hoolaulea St,,,Pearl City,HI,96782,,1460 Hoolaulea St,,,Pearl City,HI,96782,,(808)453-6480,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Ewa Beach Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-254,150003000132,1500132,91-740 Papipi Rd,,,Ewa Beach,HI,96706,,91-740 Papipi Rd,,,Ewa Beach,HI,96706,,(808)689-1271,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Ewa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-253,150003000133,1500133,91-1280 Renton Rd,,,Ewa Beach,HI,96706,,91-1280 Renton Rd,,,Ewa Beach,HI,96706,,(808)681-8202,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,James Campbell High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-252,150003000134,1500134,91-980 North Rd,,,Ewa Beach,HI,96706,,91-980 North Rd,,,Ewa Beach,HI,96706,,(808)689-1200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Barbers Point Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-251,150003000135,1500135,3001 Boxer Rd,,,Kapolei,HI,96707,,3001 Boxer Rd,,,Kapolei,HI,96707,,(808)673-7400,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,August Ahrens Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-250,150003000136,1500136,94-1170 Waipahu St,,,Waipahu,HI,96797,,94-1170 Waipahu St,,,Waipahu,HI,96797,,(808)675-0202,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Major Sheldon Wheeler Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-237,150003000137,1500137,2 Wheeler Army Airfield,,,Wahiawa,HI,96786,4199.0,2 Wheeler Army Airfield,,,Wahiawa,HI,96786,4199.0,(808)622-6525,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Major Sheldon Wheeler Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-236,150003000138,1500138,1 Wheeler Army Airfield,,,Wahiawa,HI,96786,4198.0,1 Wheeler Army Airfield,,,Wahiawa,HI,96786,4198.0,(808)622-6400,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Gustav H Webling Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-235,150003000139,1500139,99-370 Paihi St,,,Aiea,HI,96701,,99-370 Paihi St,,,Aiea,HI,96701,,(808)483-7240,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Waimalu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-233,150003000140,1500140,98-825 Moanalua Rd,,,Aiea,HI,96701,,98-825 Moanalua Rd,,,Aiea,HI,96701,,(808)483-7210,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Waialua High & Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-232,150003000141,1500141,67-160 Farrington Hwy,,,Waialua,HI,96791,,67-160 Farrington Hwy,,,Waialua,HI,96791,,(808)637-8200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,07,12,High,As reported
2018-2019,15,HAWAII,HI,Waialua Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-231,150003000142,1500142,67-020 Waialua Beach Rd,,,Waialua,HI,96791,,67-020 Waialua Beach Rd,,,Waialua,HI,96791,,(808)637-8228,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Wahiawa Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-230,150003000143,1500143,275 Rose St,,,Wahiawa,HI,96786,,275 Rose St,,,Wahiawa,HI,96786,,(808)622-6500,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Wahiawa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-229,150003000144,1500144,1402 Glen Ave,,,Wahiawa,HI,96786,,1402 Glen Ave,,,Wahiawa,HI,96786,,(808)622-6393,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Sergeant Samuel K Solomon Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-226,150003000145,1500145,1 Schofield Barracks,,,Wahiawa,HI,96786,3799.0,1 Schofield Barracks,,,Wahiawa,HI,96786,3799.0,(808)624-9500,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Major General William R Shafter Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-228,150003000146,1500146,2 Fort Shafter,,,Honolulu,HI,96819,4895.0,2 Fort Shafter,,,Honolulu,HI,96819,4895.0,(808)832-3560,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Alvah A Scott Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-227,150003000147,1500147,98-1230 Moanalua Rd,,,Aiea,HI,96701,,98-1230 Moanalua Rd,,,Aiea,HI,96701,,(808)483-7220,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Salt Lake Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-239,150003000148,1500148,1131 Ala Lilikoi St,,,Honolulu,HI,96818,,1131 Ala Lilikoi St,,,Honolulu,HI,96818,,(808)831-7870,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Red Hill Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-225,150003000149,1500149,1265 Ala Kula Pl,,,Honolulu,HI,96819,,1265 Ala Kula Pl,,,Honolulu,HI,96819,,(808)831-7866,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Admiral Arthur W Radford High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-224,150003000150,1500150,4361 Salt Lake Blvd,,,Honolulu,HI,96818,,4361 Salt Lake Blvd,,,Honolulu,HI,96818,,(808)421-4200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Pearl Ridge Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-243,150003000151,1500151,98-940 Moanalua Rd,,,Aiea,HI,96701,,98-940 Moanalua Rd,,,Aiea,HI,96701,,(808)483-7250,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Pearl Harbor Kai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-223,150003000152,1500152,1 C Ave,,,Honolulu,HI,96818,4099.0,1 C Ave,,,Honolulu,HI,96818,4099.0,(808)421-4245,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Pearl Harbor Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-222,150003000153,1500153,1 Moanalua Ridge,,,Honolulu,HI,96818,3116.0,1 Moanalua Ridge,,,Honolulu,HI,96818,3116.0,(808)421-4130,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Admiral Chester W Nimitz Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-221,150003000154,1500154,520 Main St,,,Honolulu,HI,96818,,520 Main St,,,Honolulu,HI,96818,,(808)421-4165,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Mokulele Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-220,150003000155,1500155,250 Aupaka St,,,Honolulu,HI,96818,,250 Aupaka St,,,Honolulu,HI,96818,,(808)421-4180,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Moanalua Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-219,150003000156,1500156,1289 Mahiole St,,,Honolulu,HI,96819,,1289 Mahiole St,,,Honolulu,HI,96819,,(808)831-7850,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Ahuimanu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-4-335,150003000157,1500157,47-470 Hui Aeko Pl,,,Kaneohe,HI,96744,,47-470 Hui Aeko Pl,,,Kaneohe,HI,96744,,(808)239-3125,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Waipahu Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-278,150003000158,1500158,94-455 Farrington Hwy,,,Waipahu,HI,96797,,94-455 Farrington Hwy,,,Waipahu,HI,96797,,(808)675-0177,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Waipahu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-274,150003000159,1500159,94-465 Waipahu St,,,Waipahu,HI,96797,,94-465 Waipahu St,,,Waipahu,HI,96797,,(808)675-0150,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kalihi Kai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-121,150003000160,1500160,626 McNeill St,,,Honolulu,HI,96817,,626 McNeill St,,,Honolulu,HI,96817,,(808)832-3322,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Waipahu High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-277,150003000161,1500161,94-1211 Farrington Hwy,,,Waipahu,HI,96797,,94-1211 Farrington Hwy,,,Waipahu,HI,96797,,(808)675-0222,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Kalihi Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-120,150003000162,1500162,2471 Kula Kolea Dr,,,Honolulu,HI,96819,,2471 Kula Kolea Dr,,,Honolulu,HI,96819,,(808)832-3177,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kalani High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-119,150003000163,1500163,4680 Kalanianaole Hwy,,,Honolulu,HI,96821,,4680 Kalanianaole Hwy,,,Honolulu,HI,96821,,(808)377-7744,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,King David Kalakaua Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-118,150003000164,1500164,821 Kalihi St,,,Honolulu,HI,96819,,821 Kalihi St,,,Honolulu,HI,96819,,(808)832-3130,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Princess Victoria Kaiulani Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-117,150003000165,1500165,783 North King St,,,Honolulu,HI,96817,,783 North King St,,,Honolulu,HI,96817,,(808)832-3160,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kapolei Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-282,150003000166,1500166,91-1119 Kamaaha Lp,,,Kapolei,HI,96707,,91-1119 Kamaaha Lp,,,Kapolei,HI,96707,,(808)693-7000,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kipapa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-212,150003000167,1500167,95-076 Kipapa Dr,,,Mililani,HI,96789,,95-076 Kipapa Dr,,,Mililani,HI,96789,,(808)627-7322,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kaala Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-211,150003000168,1500168,130 California Ave,,,Wahiawa,HI,96786,,130 California Ave,,,Wahiawa,HI,96786,,(808)622-6366,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Iliahi Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-210,150003000169,1500169,2035 California Ave,,,Wahiawa,HI,96786,,2035 California Ave,,,Wahiawa,HI,96786,,(808)622-6411,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Lt Col Horrace Meek Hickam Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-209,150003000170,1500170,Manzelman Cir,,,Honolulu,HI,96818,,Manzelman Cir,,,Honolulu,HI,96818,,(808)421-4148,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Helemano Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-208,150003000171,1500171,1001 Ihi Ihi Ave,,,Wahiawa,HI,96786,,1001 Ihi Ihi Ave,,,Wahiawa,HI,96786,,(808)622-6336,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Haleiwa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-206,150003000172,1500172,66-505 Haleiwa Rd,,,Haleiwa,HI,96712,,66-505 Haleiwa Rd,,,Haleiwa,HI,96712,,(808)637-8237,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Daniel K Inouye Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-207,150003000173,1500173,Waianae & Ayres Ave,,,Wahiawa,HI,96786,,Waianae & Ayres Ave,,,Wahiawa,HI,96786,,(808)622-6380,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Aliamanu Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-204,150003000174,1500174,3271 Salt Lake Blvd,,,Honolulu,HI,96818,,3271 Salt Lake Blvd,,,Honolulu,HI,96818,,(808)421-4100,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Aliamanu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-203,150003000175,1500175,3265 Salt Lake Blvd,,,Honolulu,HI,96818,,3265 Salt Lake Blvd,,,Honolulu,HI,96818,,(808)421-4280,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
